Time,CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,9.563505E+02,2.300748E+03,4.964869E-02,2.032926E-01,2.586209E+03,1.682328E+03,1.342499E-01,1.486568E-01,1.618931E+03,1.012485E+03,8.403787E-02,8.946714E-02,2.605393E+03,1.662750E+03,1.352457E-01,1.469268E-01,1.623216E+03,1.075055E+03,8.426027E-02,9.499580E-02
02:00:00,9.563519E+02,2.296877E+03,4.964876E-02,2.029505E-01,2.586213E+03,1.674786E+03,1.342501E-01,1.479904E-01,1.618934E+03,1.007403E+03,8.403801E-02,8.901813E-02,2.605397E+03,1.655204E+03,1.352459E-01,1.462600E-01,1.623218E+03,1.068052E+03,8.426041E-02,9.437700E-02
02:10:00,9.563532E+02,2.293098E+03,4.964883E-02,2.026166E-01,2.586217E+03,1.667452E+03,1.342503E-01,1.473423E-01,1.618937E+03,1.002465E+03,8.403815E-02,8.858181E-02,2.605401E+03,1.647883E+03,1.352461E-01,1.456132E-01,1.623221E+03,1.061280E+03,8.426054E-02,9.377869E-02
02:20:00,9.563545E+02,2.289408E+03,4.964890E-02,2.022907E-01,2.586221E+03,1.660324E+03,1.342505E-01,1.467125E-01,1.618939E+03,9.976688E+02,8.403828E-02,8.815798E-02,2.605405E+03,1.640783E+03,1.352463E-01,1.449858E-01,1.623223E+03,1.054729E+03,8.426068E-02,9.319979E-02
02:30:00,9.563557E+02,2.285807E+03,4.964896E-02,2.019725E-01,2.586225E+03,1.653399E+03,1.342507E-01,1.461006E-01,1.618942E+03,9.930117E+02,8.403840E-02,8.774648E-02,2.605408E+03,1.633900E+03,1.352465E-01,1.443776E-01,1.623226E+03,1.048383E+03,8.426080E-02,9.263903E-02
02:40:00,9.563569E+02,2.282293E+03,4.964902E-02,2.016620E-01,2.586228E+03,1.646677E+03,1.342509E-01,1.455066E-01,1.618944E+03,9.884923E+02,8.403853E-02,8.734715E-02,2.605412E+03,1.627230E+03,1.352467E-01,1.437883E-01,1.623228E+03,1.042241E+03,8.426093E-02,9.209634E-02
02:50:00,9.563581E+02,2.278862E+03,4.964908E-02,2.013589E-01,2.586232E+03,1.640154E+03,1.342511E-01,1.449303E-01,1.618946E+03,9.841087E+02,8.403865E-02,8.695981E-02,2.605415E+03,1.620770E+03,1.352469E-01,1.432175E-01,1.623231E+03,1.036301E+03,8.426105E-02,9.157146E-02
03:00:00,9.563592E+02,2.275513E+03,4.964914E-02,2.010630E-01,2.586235E+03,1.633830E+03,1.342513E-01,1.443714E-01,1.618948E+03,9.798590E+02,8.403876E-02,8.658431E-02,2.605419E+03,1.614516E+03,1.352471E-01,1.426648E-01,1.623233E+03,1.030557E+03,8.426116E-02,9.106397E-02
03:10:00,9.563603E+02,2.272244E+03,4.964920E-02,2.007742E-01,2.586238E+03,1.627637E+03,1.342514E-01,1.438242E-01,1.618951E+03,9.757009E+02,8.403888E-02,8.621690E-02,2.605422E+03,1.608400E+03,1.352472E-01,1.421244E-01,1.623235E+03,1.024965E+03,8.426127E-02,9.056988E-02
03:20:00,9.563614E+02,2.269052E+03,4.964925E-02,2.004921E-01,2.586242E+03,1.621572E+03,1.342516E-01,1.432883E-01,1.618953E+03,9.716320E+02,8.403898E-02,8.585737E-02,2.605425E+03,1.602417E+03,1.352474E-01,1.415958E-01,1.623237E+03,1.019520E+03,8.426138E-02,9.008870E-02
03:30:00,9.563624E+02,2.265935E+03,4.964931E-02,2.002168E-01,2.586245E+03,1.615630E+03,1.342518E-01,1.427633E-01,1.618955E+03,9.676492E+02,8.403909E-02,8.550545E-02,2.605428E+03,1.596563E+03,1.352475E-01,1.410785E-01,1.623239E+03,1.014214E+03,8.426149E-02,8.961988E-02
03:40:00,9.563634E+02,2.262890E+03,4.964936E-02,1.999477E-01,2.586248E+03,1.609807E+03,1.342519E-01,1.422488E-01,1.618957E+03,9.637493E+02,8.403919E-02,8.516085E-02,2.605431E+03,1.590831E+03,1.352477E-01,1.405721E-01,1.623241E+03,1.009042E+03,8.426159E-02,8.916289E-02
03:50:00,9.563644E+02,2.259915E+03,4.964941E-02,1.996848E-01,2.586251E+03,1.604098E+03,1.342521E-01,1.417444E-01,1.618959E+03,9.599292E+02,8.403929E-02,8.482330E-02,2.605434E+03,1.585217E+03,1.352478E-01,1.400760E-01,1.623243E+03,1.003998E+03,8.426169E-02,8.871721E-02
04:00:00,9.563653E+02,2.257005E+03,4.964946E-02,1.994277E-01,2.586253E+03,1.598498E+03,1.342522E-01,1.412496E-01,1.618961E+03,9.561856E+02,8.403939E-02,8.449252E-02,2.605437E+03,1.579716E+03,1.352480E-01,1.395899E-01,1.623245E+03,9.990763E+02,8.426179E-02,8.828232E-02
04:10:00,9.563663E+02,2.254159E+03,4.964951E-02,1.991762E-01,2.586256E+03,1.593058E+03,1.342523E-01,1.407689E-01,1.618962E+03,9.525484E+02,8.403949E-02,8.417113E-02,2.605439E+03,1.574375E+03,1.352481E-01,1.391180E-01,1.623247E+03,9.943068E+02,8.426188E-02,8.786088E-02
04:20:00,9.563672E+02,2.251373E+03,4.964955E-02,1.989301E-01,2.586259E+03,1.587775E+03,1.342525E-01,1.403020E-01,1.618964E+03,9.490177E+02,8.403958E-02,8.385916E-02,2.605442E+03,1.569195E+03,1.352483E-01,1.386603E-01,1.623248E+03,9.896850E+02,8.426197E-02,8.745251E-02
04:30:00,9.563681E+02,2.248646E+03,4.964960E-02,1.986892E-01,2.586261E+03,1.582651E+03,1.342526E-01,1.398493E-01,1.618966E+03,9.455948E+02,8.403967E-02,8.355671E-02,2.605444E+03,1.564178E+03,1.352484E-01,1.382170E-01,1.623250E+03,9.852102E+02,8.426206E-02,8.705711E-02
04:40:00,9.563689E+02,2.245997E+03,4.964964E-02,1.984551E-01,2.586264E+03,1.578431E+03,1.342527E-01,1.394764E-01,1.618968E+03,9.435113E+02,8.403975E-02,8.337262E-02,2.605447E+03,1.560702E+03,1.352485E-01,1.379098E-01,1.623252E+03,9.812809E+02,8.426215E-02,8.670992E-02
04:50:00,9.563698E+02,2.243520E+03,4.964969E-02,1.982362E-01,2.586266E+03,1.575405E+03,1.342529E-01,1.392090E-01,1.618969E+03,9.456281E+02,8.403984E-02,8.355970E-02,2.605449E+03,1.560661E+03,1.352487E-01,1.379063E-01,1.623254E+03,9.780538E+02,8.426224E-02,8.642478E-02
05:00:00,9.563706E+02,2.241451E+03,4.964973E-02,1.980534E-01,2.586269E+03,1.573992E+03,1.342530E-01,1.390843E-01,1.618971E+03,9.568284E+02,8.403992E-02,8.454951E-02,2.605452E+03,1.566133E+03,1.352488E-01,1.383899E-01,1.623255E+03,9.757571E+02,8.426232E-02,8.622187E-02
05:10:00,9.563714E+02,2.240129E+03,4.964977E-02,1.979366E-01,2.586271E+03,1.574717E+03,1.342531E-01,1.391484E-01,1.618972E+03,9.787750E+02,8.404000E-02,8.648903E-02,2.605454E+03,1.575247E+03,1.352489E-01,1.391954E-01,1.623257E+03,9.746868E+02,8.426240E-02,8.612734E-02
05:20:00,9.563722E+02,2.239869E+03,4.964981E-02,1.979137E-01,2.586273E+03,1.577895E+03,1.342532E-01,1.394293E-01,1.618974E+03,1.011255E+03,8.404008E-02,8.935942E-02,2.605456E+03,1.588459E+03,1.352490E-01,1.403631E-01,1.623258E+03,9.750026E+02,8.426248E-02,8.615531E-02
05:30:00,9.563730E+02,2.240775E+03,4.964985E-02,1.979930E-01,2.586276E+03,1.581562E+03,1.342534E-01,1.397526E-01,1.618975E+03,1.057645E+03,8.404016E-02,9.345850E-02,2.605459E+03,1.604339E+03,1.352491E-01,1.417656E-01,1.623260E+03,9.769305E+02,8.426255E-02,8.632523E-02
05:40:00,9.563737E+02,2.243221E+03,4.964989E-02,1.982074E-01,2.586278E+03,1.586841E+03,1.342535E-01,1.402175E-01,1.618977E+03,1.117929E+03,8.404023E-02,9.878456E-02,2.605461E+03,1.622230E+03,1.352492E-01,1.433449E-01,1.623261E+03,9.802153E+02,8.426263E-02,8.661451E-02
05:50:00,9.563744E+02,2.247230E+03,4.964993E-02,1.985594E-01,2.586280E+03,1.594180E+03,1.342536E-01,1.408638E-01,1.618978E+03,1.190064E+03,8.404030E-02,1.051573E-01,2.605463E+03,1.637138E+03,1.352494E-01,1.446600E-01,1.623262E+03,9.831953E+02,8.426270E-02,8.687653E-02
06:00:00,9.563752E+02,2.252768E+03,4.964997E-02,1.990462E-01,2.586282E+03,1.603552E+03,1.342537E-01,1.416895E-01,1.618979E+03,1.269782E+03,8.404037E-02,1.121996E-01,2.605465E+03,1.649178E+03,1.352495E-01,1.457214E-01,1.623264E+03,9.867636E+02,8.426277E-02,8.719034E-02
06:10:00,9.563759E+02,2.259544E+03,4.965000E-02,1.996424E-01,2.586284E+03,1.614885E+03,1.342538E-01,1.426884E-01,1.618981E+03,1.355722E+03,8.404044E-02,1.197914E-01,2.605467E+03,1.659600E+03,1.352496E-01,1.466396E-01,1.623265E+03,9.908377E+02,8.426284E-02,8.754884E-02
06:20:00,9.563766E+02,2.267262E+03,4.965004E-02,2.003218E-01,2.586286E+03,1.625528E+03,1.342539E-01,1.436264E-01,1.618982E+03,1.448076E+03,8.404051E-02,1.279497E-01,2.605469E+03,1.667950E+03,1.352497E-01,1.473748E-01,1.623266E+03,9.954798E+02,8.426290E-02,8.795750E-02
06:30:00,9.563772E+02,2.275767E+03,4.965008E-02,2.010716E-01,2.586288E+03,1.639376E+03,1.342540E-01,1.448483E-01,1.618983E+03,1.543223E+03,8.404057E-02,1.363552E-01,2.605471E+03,1.675669E+03,1.352498E-01,1.480550E-01,1.623268E+03,1.000572E+03,8.426297E-02,8.840644E-02
06:40:00,9.563779E+02,2.284538E+03,4.965011E-02,2.018455E-01,2.586290E+03,1.655719E+03,1.342541E-01,1.462912E-01,1.618985E+03,1.640954E+03,8.404064E-02,1.449893E-01,2.605472E+03,1.683003E+03,1.352499E-01,1.487019E-01,1.623269E+03,1.006402E+03,8.426303E-02,8.892084E-02
06:50:00,9.563785E+02,2.293420E+03,4.965014E-02,2.026295E-01,2.586291E+03,1.673715E+03,1.342542E-01,1.478805E-01,1.618986E+03,1.739270E+03,8.404070E-02,1.536752E-01,2.605474E+03,1.692938E+03,1.352499E-01,1.495790E-01,1.623270E+03,1.014410E+03,8.426310E-02,8.962801E-02
07:00:00,9.563792E+02,2.302074E+03,4.965018E-02,2.033936E-01,2.586293E+03,1.692621E+03,1.342543E-01,1.495506E-01,1.618987E+03,1.836699E+03,8.404076E-02,1.622829E-01,2.605476E+03,1.703479E+03,1.352500E-01,1.505098E-01,1.623271E+03,1.023482E+03,8.426316E-02,9.042925E-02
07:10:00,9.563798E+02,2.310360E+03,4.965021E-02,2.041253E-01,2.502958E+03,1.714194E+03,1.299284E-01,1.514561E-01,1.563430E+03,1.934328E+03,8.115685E-02,1.709081E-01,2.522141E+03,1.720385E+03,1.309241E-01,1.520031E-01,1.567715E+03,1.036448E+03,8.137924E-02,9.157462E-02
07:20:00,9.563804E+02,2.318284E+03,4.965024E-02,2.048250E-01,2.419526E+03,1.738243E+03,1.255977E-01,1.535805E-01,1.507807E+03,2.027505E+03,7.826969E-02,1.791398E-01,2.438709E+03,1.739658E+03,1.265935E-01,1.537054E-01,1.512092E+03,1.050233E+03,7.849209E-02,9.279226E-02
07:30:00,9.563808E+02,2.326054E+03,4.965026E-02,2.055110E-01,2.336113E+03,1.763254E+03,1.212681E-01,1.557897E-01,1.452198E+03,2.115427E+03,7.538331E-02,1.869069E-01,2.355296E+03,1.761375E+03,1.222639E-01,1.556236E-01,1.456482E+03,1.064811E+03,7.560572E-02,9.407993E-02
07:40:00,9.563807E+02,2.333992E+03,4.965026E-02,2.062123E-01,2.252660E+03,1.788126E+03,1.169366E-01,1.579870E-01,1.396563E+03,2.196129E+03,7.249568E-02,1.940363E-01,2.271845E+03,1.784603E+03,1.179325E-01,1.576756E-01,1.400847E+03,1.079825E+03,7.271809E-02,9.540630E-02
07:50:00,9.563799E+02,2.342310E+03,4.965022E-02,2.069472E-01,2.169182E+03,1.812989E+03,1.126039E-01,1.601835E-01,1.340910E+03,2.269720E+03,6.960722E-02,2.005375E-01,2.188366E+03,1.809492E+03,1.135997E-01,1.598744E-01,1.345195E+03,1.095406E+03,6.982962E-02,9.678282E-02
08:00:00,9.563783E+02,2.351260E+03,4.965013E-02,2.077377E-01,2.085680E+03,1.838142E+03,1.082700E-01,1.624053E-01,1.285243E+03,2.335886E+03,6.671804E-02,2.063824E-01,2.104865E+03,1.835826E+03,1.092659E-01,1.622007E-01,1.289527E+03,1.111584E+03,6.694044E-02,9.821188E-02
08:10:00,9.563757E+02,2.361092E+03,4.965000E-02,2.086060E-01,2.085494E+03,1.861416E+03,1.082611E-01,1.644611E-01,1.285119E+03,2.391883E+03,6.671219E-02,2.113288E-01,2.104679E+03,1.861173E+03,1.092571E-01,1.644396E-01,1.289404E+03,1.125397E+03,6.693459E-02,9.943194E-02
08:20:00,9.563719E+02,2.371874E+03,4.964980E-02,2.095584E-01,2.085387E+03,1.885308E+03,1.082562E-01,1.665715E-01,1.285051E+03,2.441020E+03,6.670900E-02,2.156694E-01,2.104571E+03,1.887702E+03,1.092520E-01,1.667831E-01,1.289335E+03,1.138195E+03,6.693138E-02,1.005623E-01
08:30:00,9.563671E+02,2.383547E+03,4.964955E-02,2.105896E-01,2.085245E+03,1.909411E+03,1.082493E-01,1.687008E-01,1.284957E+03,2.482892E+03,6.670451E-02,2.193684E-01,2.104429E+03,1.914925E+03,1.092452E-01,1.691880E-01,1.289241E+03,1.150996E+03,6.692688E-02,1.016932E-01
08:40:00,9.563615E+02,2.395918E+03,4.964926E-02,2.116827E-01,2.085126E+03,1.933346E+03,1.082436E-01,1.708154E-01,1.284880E+03,2.516951E+03,6.670080E-02,2.223774E-01,2.104310E+03,1.942699E+03,1.092395E-01,1.716418E-01,1.289164E+03,1.163958E+03,6.692317E-02,1.028383E-01
08:50:00,9.563552E+02,2.408812E+03,4.964893E-02,2.128217E-01,2.085021E+03,1.957402E+03,1.082385E-01,1.729405E-01,1.284811E+03,2.542732E+03,6.669749E-02,2.246547E-01,2.104205E+03,1.970883E+03,1.092344E-01,1.741316E-01,1.289095E+03,1.177042E+03,6.691986E-02,1.039942E-01
09:00:00,9.563485E+02,2.422191E+03,4.964858E-02,2.140039E-01,2.084927E+03,1.981880E+03,1.082340E-01,1.751033E-01,1.284750E+03,2.557235E+03,6.669452E-02,2.259361E-01,2.104111E+03,1.999490E+03,1.092298E-01,1.766592E-01,1.289033E+03,1.190283E+03,6.691688E-02,1.051640E-01
09:10:00,9.563415E+02,2.435810E+03,4.964822E-02,2.152072E-01,2.084843E+03,2.007397E+03,1.082299E-01,1.773577E-01,1.284695E+03,2.558257E+03,6.669185E-02,2.260264E-01,2.104026E+03,2.026225E+03,1.092257E-01,1.790213E-01,1.288978E+03,1.203892E+03,6.691421E-02,1.063664E-01
09:20:00,9.563343E+02,2.449601E+03,4.964785E-02,2.164257E-01,2.084768E+03,2.033955E+03,1.082262E-01,1.797042E-01,1.284646E+03,2.546148E+03,6.668944E-02,2.249564E-01,2.103951E+03,2.052357E+03,1.092221E-01,1.813301E-01,1.288929E+03,1.219145E+03,6.691180E-02,1.077140E-01
09:30:00,9.563271E+02,2.463432E+03,4.964747E-02,2.176474E-01,2.084701E+03,2.062107E+03,1.082229E-01,1.821912E-01,1.284602E+03,2.521082E+03,6.668728E-02,2.227414E-01,2.103884E+03,2.078051E+03,1.092188E-01,1.835999E-01,1.288885E+03,1.234857E+03,6.690964E-02,1.091020E-01
09:40:00,9.563200E+02,2.477301E+03,4.964710E-02,2.188727E-01,2.084640E+03,2.092743E+03,1.082199E-01,1.848979E-01,1.284563E+03,2.483379E+03,6.668534E-02,2.194100E-01,2.103823E+03,2.103333E+03,1.092158E-01,1.858335E-01,1.288846E+03,1.250786E+03,6.690770E-02,1.105093E-01
09:50:00,9.563130E+02,2.491134E+03,4.964674E-02,2.200951E-01,2.084586E+03,2.125954E+03,1.082173E-01,1.878323E-01,1.284527E+03,2.433663E+03,6.668360E-02,2.150177E-01,2.103769E+03,2.128178E+03,1.092131E-01,1.880287E-01,1.288811E+03,1.266857E+03,6.690595E-02,1.119293E-01
10:00:00,9.563061E+02,2.504815E+03,4.964638E-02,2.213039E-01,2.084538E+03,2.161857E+03,1.082149E-01,1.910045E-01,1.284496E+03,2.375584E+03,6.668203E-02,2.098862E-01,2.103721E+03,2.152504E+03,1.092107E-01,1.901780E-01,1.288779E+03,1.282967E+03,6.690439E-02,1.133527E-01
10:10:00,9.562995E+02,2.518431E+03,4.964604E-02,2.225075E-01,2.084495E+03,2.199998E+03,1.082127E-01,1.943748E-01,1.284468E+03,2.312564E+03,6.668063E-02,2.043187E-01,2.103678E+03,2.175763E+03,1.092086E-01,1.922335E-01,1.288751E+03,1.298524E+03,6.690298E-02,1.147275E-01
10:20:00,9.562932E+02,2.531847E+03,4.964571E-02,2.236936E-01,2.084456E+03,2.240547E+03,1.082108E-01,1.979582E-01,1.284442E+03,2.245951E+03,6.667936E-02,1.984339E-01,2.103639E+03,2.198330E+03,1.092066E-01,1.942281E-01,1.288726E+03,1.313811E+03,6.690172E-02,1.160786E-01
10:30:00,9.562871E+02,2.545008E+03,4.964540E-02,2.248568E-01,2.084421E+03,2.283014E+03,1.082091E-01,2.017107E-01,1.284420E+03,2.177813E+03,6.667823E-02,1.924141E-01,2.103604E+03,2.220317E+03,1.092049E-01,1.961710E-01,1.288703E+03,1.328865E+03,6.690059E-02,1.174089E-01
10:40:00,9.562814E+02,2.557971E+03,4.964510E-02,2.260025E-01,2.084390E+03,2.326943E+03,1.082075E-01,2.055924E-01,1.284399E+03,2.110727E+03,6.667720E-02,1.864871E-01,2.103573E+03,2.241814E+03,1.092034E-01,1.980707E-01,1.288682E+03,1.343693E+03,6.689956E-02,1.187192E-01
10:50:00,9.562759E+02,2.570690E+03,4.964481E-02,2.271268E-01,2.084362E+03,2.371808E+03,1.082061E-01,2.095569E-01,1.284381E+03,2.047172E+03,6.667628E-02,1.808722E-01,2.103545E+03,2.262806E+03,1.092019E-01,1.999258E-01,1.288664E+03,1.358248E+03,6.689864E-02,1.200054E-01
11:00:00,9.562706E+02,2.583171E+03,4.964454E-02,2.282299E-01,2.084336E+03,2.417098E+03,1.082048E-01,2.135588E-01,1.284364E+03,1.990450E+03,6.667544E-02,1.758610E-01,2.103520E+03,2.283307E+03,1.092007E-01,2.017375E-01,1.288648E+03,1.372501E+03,6.689781E-02,1.212649E-01
